hos_event_id,hos_home,hos_home_id,hos_home_cid,hos_away,hos_away_id,hos_away_cid
bbe0a37e-0e70-435c-bbd2-9a1c9638a326,Old Dominion Monarchs,7bc4df4d-5356-48e2-9641-1c1be1007e2b,7bc4df4d-5356-48e2-9641-1c1be1007e2b,Georgia State Panthers,adfb3e70-117d-42ac-96c4-246ce0dea414,adfb3e70-117d-42ac-96c4-246ce0dea414
eb4658ae-7ac0-4e88-a14c-f664e72251ff,Oklahoma Sooners,96c6ea1f-c67a-4fbd-bb8e-6a12f4f2eb61,96c6ea1f-c67a-4fbd-bb8e-6a12f4f2eb61,Georgia Bulldogs,564c9310-ddd6-47c0-9119-2d01355014b4,564c9310-ddd6-47c0-9119-2d01355014b4
069c2edd-1bc8-4e1e-97cb-8e240f880177,Jacksonville Dolphins,ceefe4be-12c1-4ed6-b0e0-6a94397c60d8,ceefe4be-12c1-4ed6-b0e0-6a94397c60d8,North Florida Ospreys,c140e4eb-4903-45f6-9a8d-9a6d78b22690,c140e4eb-4903-45f6-9a8d-9a6d78b22690
193e61d5-316c-4324-9289-1e35b660f551,St. Bonaventure Bonnies,619e61d3-1974-45e8-842a-c4676205c9f7,619e61d3-1974-45e8-842a-c4676205c9f7,Duquesne Dukes,e356504c-0d22-49d8-a4ba-0e23b22d6421,e356504c-0d22-49d8-a4ba-0e23b22d6421
35ebe27e-2127-488b-92ff-d10f9ebc26f6,James Madison Dukes,c720fa7b-1ce8-4044-b3ad-ea01a010461a,c720fa7b-1ce8-4044-b3ad-ea01a010461a,Appalachian State Mountaineers,9d7ac1a1-2fee-4a9f-9fc2-1c14091428b2,9d7ac1a1-2fee-4a9f-9fc2-1c14091428b2
4670ba16-1b77-48cb-bc1d-e104544be3b7,Northern Colorado Bears,90275dcd-19dc-4ba9-bf2e-5e58ffb3a285,90275dcd-19dc-4ba9-bf2e-5e58ffb3a285,Portland State Vikings,cf92bb54-a877-4557-b519-e5302f257eeb,cf92bb54-a877-4557-b519-e5302f257eeb
7336835a-6879-4327-8064-02ef3b38d488,North Carolina State Wolfpack,01224fd8-48fd-4cf9-8a6f-080723d9a8f5,01224fd8-48fd-4cf9-8a6f-080723d9a8f5,Miami Hurricanes,a860ee7b-596d-4dca-9b95-3082bef7c6b2,a860ee7b-596d-4dca-9b95-3082bef7c6b2
7acb24b2-359b-484c-956b-ed86897abe7a,Queens Royals,0e8e1470-6972-4835-8192-d74a4f8662c6,0e8e1470-6972-4835-8192-d74a4f8662c6,Lipscomb Bisons,d565d60c-f6cc-4ee6-8132-dce67920587b,d565d60c-f6cc-4ee6-8132-dce67920587b
83054d31-6d21-47ca-9483-9b5ad90d1cb8,Colorado State Rams,57eb6932-7fb3-4844-9d3c-a0285dc33fdc,57eb6932-7fb3-4844-9d3c-a0285dc33fdc,Wyoming Cowboys,78571399-969c-4c71-b359-b0906bf42093,78571399-969c-4c71-b359-b0906bf42093
b560abc0-1ada-4ce0-a1d5-54fe8adc3131,Wake Forest Demon Deacons,836171fa-4fc0-482d-a2f9-5214b735580d,836171fa-4fc0-482d-a2f9-5214b735580d,Stanford Cardinal,23f8e392-70bf-4be9-a893-0ded14cea9ce,23f8e392-70bf-4be9-a893-0ded14cea9ce
